student_id,Accounting_Score,Business_Studies_Score,Economics_Score,Attendance_Percentage,Subject_Average,risk_level
COM1344,41.6,42.7,56.2,48.7,46.85,High Risk
COM1345,72.9,76.4,68.6,90.1,72.63,Low Risk
COM1346,77.5,61.6,55.2,76.0,64.77,Medium Risk
COM1347,65.0,53.0,61.5,69.8,59.82,Medium Risk
COM1348,57.6,60.6,62.5,86.1,60.26,Medium Risk
COM1349,56.6,56.7,46.8,92.1,53.37,Medium Risk
COM1350,78.1,79.6,71.6,96.6,76.42,Low Risk
COM1351,52.2,50.9,69.1,91.1,57.38,Medium Risk
COM1352,74.7,73.3,83.9,81.9,77.32,High Risk
COM1353,57.8,64.9,74.1,79.8,65.61,Low Risk
COM1354,47.5,22.9,44.8,50.4,38.4,High Risk
COM1355,30.2,49.0,55.0,81.5,44.73,Medium Risk
COM1356,59.8,57.4,66.7,67.4,61.28,Medium Risk
COM1357,60.7,75.1,69.1,53.3,68.3,High Risk
COM1358,68.7,54.0,57.2,66.0,59.99,High Risk
COM1359,66.7,80.7,76.5,76.0,74.62,Low Risk
COM1360,69.6,92.9,72.2,71.3,78.24,Medium Risk
COM1361,92.3,83.4,70.3,100.0,81.97,Low Risk
COM1362,57.2,63.5,68.4,88.8,63.04,Medium Risk
COM1363,50.8,67.9,60.7,54.9,59.81,High Risk
COM1364,43.4,64.7,38.3,93.8,48.81,Medium Risk
COM1365,70.6,78.6,67.4,94.9,72.19,Low Risk
COM1366,100.0,82.2,78.7,86.4,86.96,Low Risk
COM1367,48.5,61.1,61.0,66.2,56.89,High Risk
COM1368,55.8,56.2,56.0,68.6,55.98,High Risk
COM1369,32.5,29.9,89.1,62.1,50.53,High Risk
COM1370,48.8,56.9,52.3,68.3,52.69,High Risk
COM1371,64.2,46.5,77.1,72.6,62.6,Medium Risk
COM1372,42.1,51.9,64.7,65.2,52.88,High Risk
COM1373,87.6,70.7,84.5,72.3,80.95,Low Risk
COM1374,57.3,56.8,53.6,63.6,55.9,High Risk
COM1375,80.2,85.9,91.3,77.6,85.81,Low Risk
COM1376,56.2,36.8,45.8,78.6,46.28,High Risk
COM1377,74.6,78.7,97.1,64.6,83.44,Medium Risk
COM1378,74.4,85.7,68.6,68.8,76.22,Low Risk
COM1379,60.2,73.2,54.6,69.2,62.67,Medium Risk
COM1380,71.6,47.8,51.7,83.0,57.02,Medium Risk
COM1381,34.8,34.6,24.5,59.5,31.33,High Risk
COM1382,51.1,74.7,59.3,82.5,61.71,Low Risk
COM1383,65.5,65.4,74.9,79.0,68.59,Medium Risk
COM1384,70.3,66.1,54.4,82.7,63.6,Medium Risk
COM1385,55.0,42.0,55.0,87.4,50.66,Medium Risk
COM1386,95.2,97.5,75.5,85.0,89.39,Low Risk
COM1387,74.9,87.8,62.6,76.4,75.11,Low Risk
COM1388,76.1,66.1,59.8,76.7,67.31,Medium Risk
COM1389,66.2,60.8,49.6,61.1,58.87,High Risk
COM1390,72.6,73.3,65.6,84.0,70.51,Low Risk
COM1391,63.5,54.5,59.0,95.3,58.98,Low Risk
COM1392,55.4,52.8,54.5,67.7,54.23,Medium Risk
COM1393,51.6,56.5,62.6,75.6,56.9,Medium Risk
COM1394,78.8,85.7,94.1,99.8,86.22,Low Risk
COM1395,78.0,95.1,65.9,87.6,79.65,Low Risk
COM1396,75.0,78.3,100.0,68.9,84.43,Medium Risk
COM1397,76.1,70.9,59.5,76.0,68.85,Medium Risk
COM1398,47.6,52.4,64.0,61.3,54.7,High Risk
COM1399,59.6,68.0,66.6,71.1,64.73,Medium Risk
COM1400,97.3,62.1,71.2,75.3,76.86,High Risk
COM1401,81.2,60.5,85.2,76.0,75.6,Low Risk
COM1402,77.0,86.4,73.9,78.1,79.13,Low Risk
COM1403,67.5,63.6,59.1,83.8,63.42,Low Risk
COM1404,55.1,56.0,74.3,65.7,61.79,Medium Risk
COM1405,41.6,56.6,46.2,62.6,48.12,High Risk
COM1406,77.0,85.9,62.1,100.0,74.99,Low Risk
COM1407,35.3,66.3,64.5,85.9,55.36,Medium Risk
COM1408,74.7,70.4,84.4,97.5,76.47,Low Risk
COM1409,74.8,65.9,76.3,76.5,72.34,Low Risk
COM1410,86.8,86.4,85.7,90.0,86.31,Low Risk
COM1411,73.3,56.8,48.2,59.5,59.43,Medium Risk
COM1412,94.5,76.7,86.8,82.3,85.98,Low Risk
COM1413,42.7,36.4,36.4,57.1,38.5,High Risk
COM1414,65.6,74.1,61.9,72.1,67.18,High Risk
COM1415,60.6,46.1,30.3,73.8,45.67,Medium Risk
COM1416,41.1,24.8,55.3,40.0,40.41,High Risk
COM1417,58.5,80.4,57.3,76.0,65.4,Low Risk
COM1418,52.1,48.6,54.6,68.2,51.77,Medium Risk
COM1419,62.9,58.6,68.5,80.7,63.34,Medium Risk
COM1420,52.2,39.0,63.2,62.5,51.49,High Risk
COM1421,85.5,85.0,70.5,92.9,80.32,Medium Risk
COM1422,56.6,46.8,39.9,94.4,47.77,Medium Risk
COM1423,54.9,58.0,86.1,85.3,66.32,Medium Risk
COM1424,59.5,92.9,47.6,98.2,66.66,Low Risk
COM1425,70.6,84.9,70.5,88.0,75.32,Low Risk
COM1426,87.8,93.0,80.3,83.0,87.04,Low Risk
COM1427,31.6,58.2,37.6,82.6,42.49,High Risk
COM1428,86.1,94.3,86.3,83.0,88.9,Low Risk
COM1429,30.4,41.1,27.7,44.2,33.09,High Risk
COM1430,67.4,100.0,71.9,99.8,79.77,Low Risk
COM1431,48.0,77.1,65.3,93.2,63.46,Medium Risk
COM1432,68.4,73.1,76.9,69.0,72.77,Medium Risk
COM1433,95.5,88.1,83.6,59.4,89.06,Low Risk
COM1434,76.5,75.4,57.2,87.6,69.69,Low Risk
COM1435,37.4,57.7,56.8,71.4,50.61,High Risk
COM1436,62.7,67.7,46.4,85.3,58.93,Medium Risk
COM1437,30.5,46.1,54.2,76.3,43.58,High Risk
COM1438,100.0,100.0,92.6,88.4,97.54,Low Risk
COM1439,59.5,47.1,52.9,61.9,53.17,High Risk
COM1440,49.9,68.5,37.0,68.8,51.78,High Risk
COM1441,32.7,36.9,33.7,69.5,34.44,High Risk
COM1442,82.3,80.8,44.3,70.4,69.13,Medium Risk
COM1443,63.1,70.6,79.4,73.8,71.01,Medium Risk
COM1444,50.6,66.8,43.0,98.4,53.46,High Risk
COM1445,79.5,74.5,80.6,82.5,78.21,Medium Risk
COM1446,66.9,54.9,72.8,100.0,64.88,Low Risk
COM1447,39.2,68.7,58.4,53.3,55.45,High Risk
COM1448,38.9,49.5,58.8,74.5,49.08,High Risk
COM1449,81.3,85.3,98.2,76.0,88.25,Low Risk
COM1450,38.4,43.6,63.6,81.9,48.55,High Risk
COM1451,73.4,46.8,58.1,83.4,59.42,Low Risk
COM1452,100.0,80.3,82.1,95.2,87.46,Low Risk
COM1453,68.9,64.7,60.2,91.4,64.59,Low Risk
COM1454,43.2,50.1,43.5,88.2,45.59,High Risk
COM1455,81.4,70.9,87.3,70.4,79.89,Low Risk
COM1456,71.3,64.6,85.0,100.0,73.62,Low Risk
COM1457,72.2,83.3,82.0,83.5,79.15,Low Risk
COM1458,41.7,47.1,41.2,48.6,43.36,High Risk
COM1459,56.0,38.1,78.5,77.1,57.54,Medium Risk
COM1460,68.8,69.1,66.7,84.0,68.2,Low Risk
COM1461,40.8,67.9,42.2,100.0,50.31,Medium Risk
COM1462,80.2,75.0,76.3,82.3,77.16,Low Risk
COM1463,99.5,92.0,100.0,83.6,97.18,Low Risk
COM1464,63.5,72.2,48.3,66.1,61.34,High Risk
COM1465,67.6,54.6,55.7,78.3,59.27,Medium Risk
COM1466,57.3,77.2,100.0,75.1,78.18,Low Risk
COM1467,95.2,88.2,94.4,66.0,92.6,Low Risk
COM1468,87.4,84.9,80.4,100.0,84.22,Low Risk
COM1469,54.2,48.8,29.3,92.7,44.08,High Risk
COM1470,57.5,69.8,35.2,58.4,54.16,High Risk
COM1471,67.7,65.0,71.8,79.3,68.16,Low Risk
COM1472,47.1,74.7,69.9,100.0,63.93,Low Risk
COM1473,100.0,81.7,100.0,100.0,93.9,Low Risk
COM1474,91.2,76.7,57.7,78.4,75.2,Low Risk
COM1475,46.5,41.0,24.0,40.0,37.16,High Risk
COM1476,82.9,41.5,61.0,93.9,61.82,Low Risk
COM1477,52.3,46.7,83.2,63.5,60.71,High Risk
COM1478,78.9,73.9,73.6,93.9,75.47,Low Risk
COM1479,61.8,73.7,68.3,85.2,67.94,Low Risk
COM1480,91.3,79.5,65.2,88.1,78.67,Low Risk
COM1481,55.0,57.3,33.0,89.4,48.42,Low Risk
COM1482,29.5,53.8,34.4,88.6,39.23,Medium Risk
COM1483,52.3,58.1,47.9,99.2,52.75,Low Risk
COM1484,44.8,71.3,51.9,75.0,56.03,High Risk
COM1485,66.4,74.2,55.8,100.0,65.48,Low Risk
COM1486,64.3,63.9,56.3,68.8,61.48,High Risk
COM1487,23.6,57.9,32.1,56.1,37.84,High Risk
COM1488,55.9,64.5,73.9,100.0,64.75,Medium Risk
COM1489,48.9,70.3,40.5,87.8,53.23,High Risk
COM1490,64.1,77.9,50.1,82.9,64.0,Medium Risk
COM1491,57.3,68.6,53.1,65.0,59.69,High Risk
COM1492,75.9,65.2,67.6,77.5,69.56,High Risk
COM1493,67.6,85.5,52.0,49.8,68.35,High Risk
COM1494,43.6,54.9,60.2,78.3,52.9,Medium Risk
COM1495,58.9,65.0,51.0,81.4,58.32,Medium Risk
COM1496,56.2,64.0,55.8,84.9,58.67,Medium Risk
COM1497,86.6,71.0,97.5,88.2,85.02,Low Risk
COM1498,58.0,71.9,45.0,70.3,58.28,High Risk
COM1499,76.7,76.9,87.9,87.2,80.52,Low Risk
COM1500,55.1,73.0,65.0,85.1,64.36,Low Risk
COM1501,80.7,95.6,75.5,98.3,83.91,Low Risk
COM1502,50.4,72.2,56.9,89.0,59.86,Medium Risk
COM1503,48.7,42.7,70.7,80.0,54.04,Medium Risk
COM1504,41.9,53.6,56.9,56.8,50.79,High Risk
COM1505,100.0,69.4,95.3,97.3,88.24,Low Risk
COM1506,62.0,61.5,50.8,74.8,58.11,High Risk
COM1507,79.4,74.3,63.1,71.1,72.25,Medium Risk
COM1508,27.4,38.6,51.0,72.2,39.0,High Risk
COM1509,51.2,37.9,37.0,62.7,42.06,High Risk
COM1510,66.5,59.5,30.0,88.0,51.99,Medium Risk
COM1511,58.6,77.9,64.7,70.8,67.09,Medium Risk
COM1512,45.8,48.3,37.0,51.3,43.71,High Risk
COM1513,54.1,89.4,71.5,72.9,71.67,Medium Risk
COM1514,20.6,31.6,35.3,64.6,29.17,High Risk
COM1515,55.5,72.0,71.6,94.0,66.36,Low Risk
COM1516,60.5,69.2,59.0,92.7,62.9,Low Risk
COM1517,59.6,71.6,37.1,80.0,56.11,Medium Risk
COM1518,50.0,72.0,58.3,94.5,60.07,Low Risk
COM1519,72.4,96.1,50.4,74.6,72.96,Low Risk
COM1520,65.0,63.0,71.5,86.6,66.52,Low Risk
COM1521,73.8,88.1,48.3,83.3,70.05,Medium Risk
COM1522,48.9,52.5,56.9,89.1,52.78,High Risk
COM1523,85.5,84.0,78.5,63.5,82.65,Medium Risk
COM1524,67.0,59.4,66.4,92.0,64.28,Low Risk
COM1525,75.1,83.3,74.7,76.6,77.71,Low Risk
COM1526,75.3,64.1,79.4,74.0,72.94,Medium Risk
COM1527,76.7,70.7,56.5,80.7,67.97,Medium Risk
COM1528,72.9,37.3,55.0,70.1,55.1,High Risk
COM1529,61.9,66.6,81.4,56.3,69.96,High Risk
COM1530,71.5,100.0,76.4,70.0,82.64,Low Risk
COM1531,62.8,68.0,59.6,87.6,63.48,Medium Risk
COM1532,73.6,51.4,29.6,77.0,51.51,High Risk
COM1533,91.7,47.1,47.4,74.9,62.1,Medium Risk
COM1534,72.8,73.7,70.0,92.4,72.17,Low Risk
COM1535,88.6,92.8,66.8,81.4,82.73,Low Risk
COM1536,88.1,58.8,59.3,63.9,68.73,High Risk
COM1537,65.0,74.4,49.6,60.9,63.02,High Risk
COM1538,78.4,69.8,62.7,93.2,70.29,Low Risk
COM1539,55.4,50.0,53.7,99.9,52.99,Low Risk
COM1540,50.0,39.4,29.2,87.0,39.5,Medium Risk
COM1541,49.7,58.4,23.0,67.6,43.72,High Risk
COM1542,55.6,62.2,63.9,88.0,60.56,Medium Risk
COM1543,82.1,99.7,73.5,100.0,85.11,Low Risk
COM1544,88.3,56.2,82.4,66.0,75.63,Low Risk
COM1545,68.2,77.0,67.8,78.8,71.02,Medium Risk
COM1546,85.9,81.3,78.3,83.4,81.83,Low Risk
COM1547,67.6,61.0,61.8,67.7,63.46,Medium Risk
COM1548,66.1,73.9,71.8,100.0,70.6,Low Risk
COM1549,68.0,78.8,75.9,100.0,74.25,Low Risk
COM1550,53.5,72.6,62.9,77.4,63.02,Medium Risk
COM1551,48.5,52.5,28.6,51.0,43.19,High Risk
COM1552,58.5,68.3,66.1,80.0,64.28,Medium Risk
COM1553,41.4,67.6,68.0,75.0,59.02,Medium Risk
COM1554,50.0,49.5,87.9,50.3,62.45,High Risk
COM1555,92.0,64.6,77.5,77.8,78.01,Low Risk
COM1556,35.2,57.6,27.9,84.1,40.25,High Risk
COM1557,83.5,79.0,79.7,82.7,80.71,Low Risk
COM1558,52.2,57.6,58.5,73.8,56.09,High Risk
COM1559,75.4,69.5,74.5,78.3,73.14,Medium Risk
COM1560,81.7,72.4,61.5,85.4,71.88,Low Risk
COM1561,81.6,66.4,63.7,90.0,70.56,Low Risk
COM1562,48.4,52.3,60.2,56.1,53.65,High Risk
COM1563,51.5,67.8,15.0,73.9,44.78,High Risk
COM1564,72.9,64.3,59.6,94.5,65.59,Low Risk
COM1565,78.1,85.9,62.7,85.7,75.56,Low Risk
COM1566,55.7,49.4,64.0,74.1,56.35,Medium Risk
COM1567,70.3,83.3,83.6,65.5,79.1,Medium Risk
COM1568,57.7,64.3,77.0,88.2,66.34,Low Risk
COM1569,47.0,36.6,50.8,78.5,44.8,High Risk
COM1570,27.3,50.3,30.5,79.1,36.02,High Risk
COM1571,59.4,54.4,38.6,59.1,50.8,High Risk
COM1572,80.1,73.8,75.2,89.2,76.36,Low Risk
COM1573,39.6,60.4,18.8,80.5,39.59,High Risk
COM1574,62.9,57.2,74.2,82.4,64.78,Low Risk
COM1575,45.1,58.9,36.8,72.5,46.93,High Risk
COM1576,52.0,83.6,63.4,76.2,66.32,Low Risk
COM1577,76.9,78.3,55.9,100.0,70.38,Low Risk
COM1578,46.1,54.9,38.4,62.7,46.47,High Risk
COM1579,100.0,83.6,55.0,94.5,79.53,Low Risk
COM1580,100.0,100.0,100.0,77.8,100.0,Low Risk
COM1581,96.5,100.0,87.6,100.0,94.71,Low Risk
COM1582,73.0,81.6,65.6,52.8,73.39,Medium Risk
COM1583,81.4,68.3,68.5,58.2,72.71,High Risk
COM1584,37.0,51.7,54.8,90.8,47.8,Medium Risk
COM1585,36.6,37.5,35.2,67.7,36.47,High Risk
COM1586,75.5,82.3,69.1,93.6,75.62,Low Risk
COM1587,83.4,58.3,72.4,87.5,71.37,Medium Risk
COM1588,86.0,84.9,88.4,91.2,86.46,Low Risk
COM1589,60.5,62.0,64.3,79.6,62.25,High Risk
COM1590,58.5,65.3,95.6,78.6,73.12,Low Risk
COM1591,69.4,78.5,78.6,59.6,75.51,High Risk
COM1592,56.2,76.6,45.9,100.0,59.59,Low Risk
COM1593,52.2,34.6,54.3,66.7,47.04,High Risk
COM1594,42.5,58.6,53.4,91.6,51.51,Medium Risk
COM1595,62.0,77.6,84.7,92.3,74.76,Low Risk
COM1596,70.5,69.6,61.4,72.4,67.2,Medium Risk
COM1597,64.4,83.1,64.6,86.6,70.72,Low Risk
COM1598,73.5,88.1,45.5,70.7,69.04,Low Risk
COM1599,89.6,87.1,57.4,56.2,78.04,High Risk
COM1600,95.2,82.0,100.0,100.0,92.4,Low Risk
COM1601,56.7,77.4,55.6,84.4,63.22,Medium Risk
COM1602,69.7,59.3,52.9,83.9,60.65,Low Risk
COM1603,44.7,63.4,51.7,66.4,53.27,High Risk
COM1604,79.2,74.1,56.8,78.8,70.03,Medium Risk
COM1605,30.2,26.9,39.7,54.0,32.29,High Risk
COM1606,100.0,90.7,63.9,83.8,84.88,Low Risk
COM1607,91.1,96.2,66.7,80.7,84.64,Low Risk
COM1608,65.0,69.4,69.7,68.5,68.03,Medium Risk
COM1609,76.7,100.0,94.0,80.1,90.24,Low Risk
COM1610,65.3,45.6,64.9,88.3,58.62,Low Risk
COM1611,52.9,45.3,62.9,81.0,53.74,Medium Risk
COM1612,99.6,91.3,89.2,79.6,93.37,Low Risk
COM1613,53.7,53.5,66.4,77.3,57.85,Medium Risk
COM1614,65.6,50.8,38.4,83.2,51.62,Medium Risk
COM1615,69.3,65.7,59.4,62.5,64.78,Low Risk
COM1616,92.6,64.8,70.9,81.4,76.11,Low Risk
COM1617,92.3,79.9,79.4,89.5,83.89,Low Risk
COM1618,52.2,69.0,63.8,69.5,61.67,Medium Risk
COM1619,87.5,62.2,62.3,86.2,70.68,Low Risk
COM1620,97.0,82.1,97.6,95.1,92.19,Low Risk
COM1621,52.5,50.4,62.9,86.9,55.26,Medium Risk
COM1622,66.1,51.2,50.1,84.9,55.8,High Risk
COM1623,42.9,68.8,32.2,81.8,47.97,High Risk
COM1624,17.7,63.7,27.1,82.7,36.15,High Risk
COM1625,74.4,85.0,61.7,63.4,73.72,High Risk
COM1626,69.5,62.4,64.5,89.0,65.47,Medium Risk
COM1627,82.9,71.6,86.8,90.6,80.44,Low Risk
COM1628,86.7,66.9,55.0,68.4,69.52,Medium Risk
COM1629,92.3,93.1,66.3,91.3,83.88,Low Risk
COM1630,59.3,37.5,39.7,75.9,45.52,High Risk
COM1631,68.0,57.2,56.2,87.4,60.48,Low Risk
COM1632,74.5,66.2,58.0,68.8,66.24,Medium Risk
COM1633,81.8,71.2,88.2,88.1,80.39,Low Risk
COM1634,59.3,67.0,66.0,64.0,64.09,High Risk
COM1635,51.4,56.1,57.0,70.1,54.84,High Risk
COM1636,32.3,49.3,35.5,100.0,39.05,Medium Risk
COM1637,74.2,75.1,60.9,82.3,70.06,Low Risk
COM1638,69.3,61.0,71.1,64.5,67.13,Medium Risk
COM1639,67.7,74.0,57.4,75.3,66.37,Medium Risk
COM1640,64.6,71.1,40.0,92.8,58.57,Medium Risk
COM1641,56.9,64.5,65.8,83.5,62.43,Low Risk
COM1642,53.0,76.5,63.0,82.4,64.18,Medium Risk
COM1643,95.1,84.2,87.5,89.0,88.92,Low Risk
COM1644,88.5,75.2,88.1,86.3,83.92,Low Risk
COM1645,79.8,89.5,77.8,83.8,82.37,Low Risk
COM1646,99.9,74.4,99.3,67.0,91.19,Low Risk
COM1647,56.4,59.6,31.2,70.4,49.03,High Risk
COM1648,36.7,44.9,52.5,75.8,44.69,High Risk
COM1649,64.1,62.5,48.4,57.6,58.32,High Risk
COM1650,63.4,92.4,74.4,88.2,76.74,Low Risk
COM1651,72.8,69.5,73.2,70.1,71.85,Medium Risk
COM1652,98.3,79.1,76.4,55.2,84.58,Medium Risk
COM1653,22.6,35.0,20.8,83.2,26.12,High Risk
COM1654,76.8,69.1,78.2,94.2,74.69,Low Risk
COM1655,70.7,54.2,55.4,88.4,60.11,Low Risk
COM1656,44.5,56.9,66.5,84.3,55.98,Medium Risk
COM1657,78.7,55.6,64.3,74.5,66.2,Medium Risk
COM1658,60.7,67.0,84.8,84.4,70.83,Medium Risk
COM1659,37.2,59.4,74.2,67.6,56.9,Medium Risk
COM1660,89.7,75.6,81.5,80.1,82.27,Low Risk
COM1661,59.3,80.2,66.2,75.4,68.58,Medium Risk
COM1662,42.2,56.9,49.3,63.7,49.48,High Risk
COM1663,41.1,56.5,67.9,68.2,55.16,High Risk
COM1664,52.6,60.0,43.2,76.4,51.93,Medium Risk
COM1665,76.3,80.3,51.6,59.7,69.37,High Risk
COM1666,94.6,76.6,64.9,73.1,78.73,Low Risk
COM1667,50.7,56.1,65.0,74.7,57.26,High Risk
COM1668,44.8,65.5,30.5,96.6,46.97,Medium Risk
COM1669,44.2,51.0,55.0,75.6,50.06,Medium Risk
COM1670,54.2,82.7,54.4,57.4,63.78,Medium Risk
COM1671,62.6,71.9,69.7,89.7,68.05,Low Risk
COM1672,58.9,63.7,45.8,75.6,56.13,Medium Risk
COM1673,73.7,71.0,73.3,68.6,72.66,Medium Risk
COM1674,90.7,89.4,79.9,72.4,86.66,Low Risk
COM1675,65.7,71.5,100.0,88.7,79.04,Low Risk
COM1676,50.9,51.1,51.3,88.8,51.12,Medium Risk
COM1677,93.3,91.9,98.6,72.1,94.59,Low Risk
COM1678,78.3,69.3,65.7,83.3,71.08,High Risk
COM1679,85.3,95.6,95.8,86.7,92.24,Low Risk
COM1680,75.3,58.6,69.9,83.5,67.94,Low Risk
COM1681,56.7,59.0,58.2,87.3,57.95,Medium Risk
COM1682,71.0,56.8,64.0,97.0,63.95,Medium Risk
COM1683,50.8,43.6,69.4,82.0,54.58,Medium Risk
COM1684,66.8,88.1,70.0,88.7,75.0,Low Risk
COM1685,61.5,82.7,61.7,66.6,68.65,High Risk
COM1686,92.8,100.0,78.2,75.9,90.32,Low Risk
COM1687,55.7,40.8,63.7,70.9,53.38,High Risk
COM1688,56.8,58.2,69.7,76.5,61.57,Low Risk
COM1689,68.0,67.7,42.2,76.6,59.33,Medium Risk
COM1690,71.0,71.0,62.7,75.5,68.27,Medium Risk
COM1691,67.5,64.7,58.6,76.1,63.61,Medium Risk
COM1692,58.9,59.1,69.8,56.9,62.59,High Risk
COM1693,58.0,54.2,54.1,83.4,55.43,High Risk
COM1694,60.9,100.0,70.4,89.1,77.12,Medium Risk
COM1695,96.0,71.8,66.3,100.0,78.05,Low Risk
COM1696,62.5,65.0,83.9,62.3,70.49,Medium Risk
COM1697,50.2,66.4,61.3,88.4,59.27,Low Risk
COM1698,61.8,82.8,86.2,65.8,76.94,Low Risk
COM1699,68.4,64.5,100.0,89.3,77.65,Low Risk
COM1700,54.7,78.9,60.1,95.3,64.6,Low Risk
COM1701,85.7,59.8,86.5,88.7,77.37,Medium Risk
COM1702,66.6,96.6,66.5,83.5,76.56,Medium Risk
COM1703,60.6,54.2,88.8,80.2,67.88,Low Risk
COM1704,58.9,58.6,42.2,85.5,53.23,Medium Risk
COM1705,88.8,100.0,85.0,83.7,91.27,Medium Risk
COM1706,59.9,70.4,67.2,82.7,65.82,High Risk
COM1707,59.8,60.8,61.8,83.5,60.8,Medium Risk
COM1708,57.4,47.6,39.6,87.3,48.19,Medium Risk
COM1709,52.1,50.2,40.9,76.2,47.73,High Risk
COM1710,19.5,52.8,42.1,52.7,38.12,High Risk
COM1711,60.6,83.5,69.6,89.4,71.22,Low Risk
COM1712,78.7,88.7,66.3,72.3,77.92,Medium Risk
COM1713,38.0,59.1,46.3,75.0,47.78,High Risk
COM1714,57.0,57.0,51.3,88.4,55.09,Low Risk
COM1715,67.1,97.1,82.5,90.7,82.25,Low Risk
COM1716,63.2,74.0,71.4,70.7,69.57,Low Risk
COM1717,73.4,72.2,78.2,84.3,74.61,Low Risk
COM1718,59.2,44.7,49.3,84.7,51.06,Medium Risk
COM1719,62.1,72.8,51.5,74.2,62.1,Medium Risk
COM1720,58.4,69.1,71.1,67.5,66.21,High Risk
COM1721,30.9,42.4,30.3,100.0,34.53,High Risk
COM1722,56.8,60.9,39.7,67.8,52.46,High Risk
COM1723,85.2,94.3,65.4,99.0,81.6,Low Risk
COM1724,100.0,91.9,83.2,77.6,91.73,Low Risk
COM1725,80.4,90.8,84.6,78.0,85.26,Low Risk
COM1726,80.0,91.8,52.2,91.5,74.67,Low Risk
COM1727,28.1,39.9,17.7,73.9,28.58,High Risk
COM1728,59.5,59.4,38.5,90.1,52.45,Low Risk
COM1729,73.0,94.5,84.6,60.2,84.0,Medium Risk
COM1730,97.9,89.7,68.5,100.0,85.39,Low Risk
COM1731,91.1,78.7,73.2,53.3,81.0,Medium Risk
COM1732,65.0,53.4,62.8,56.9,60.39,Medium Risk
COM1733,54.1,53.2,45.7,67.7,51.0,High Risk
COM1734,57.6,89.4,62.5,91.1,69.83,Low Risk
COM1735,58.2,70.4,71.2,99.5,66.59,Low Risk
COM1736,89.7,91.7,96.3,96.1,92.56,Low Risk
COM1737,81.0,79.6,68.7,87.4,76.43,Low Risk
COM1738,59.5,59.3,35.9,79.0,51.56,High Risk
COM1739,61.2,84.6,79.4,86.6,75.06,Low Risk
COM1740,92.8,90.8,79.6,100.0,87.73,Low Risk
COM1741,79.4,67.4,69.8,75.9,72.18,Low Risk
COM1742,61.6,65.8,26.8,75.4,51.39,Medium Risk
COM1743,48.1,49.5,47.6,79.3,48.4,High Risk
COM1744,82.7,86.9,73.3,81.0,80.97,Medium Risk
COM1745,52.1,45.0,27.5,78.5,41.53,High Risk
COM1746,90.3,100.0,86.7,84.9,92.33,Medium Risk
COM1747,31.1,39.3,30.9,71.6,33.79,High Risk
COM1748,48.3,69.8,50.3,73.8,56.13,Medium Risk
COM1749,75.4,86.9,86.0,84.2,82.74,Medium Risk
COM1750,75.2,64.9,67.2,90.9,69.1,Low Risk
COM1751,39.5,83.9,46.4,100.0,56.62,Medium Risk
COM1752,79.1,66.1,62.6,86.9,69.25,Low Risk
COM1753,57.3,50.1,57.2,71.6,54.88,Medium Risk
COM1754,62.5,77.7,59.3,78.6,66.53,Medium Risk
COM1755,59.8,43.6,65.9,86.7,56.45,Medium Risk
COM1756,66.2,88.4,53.1,92.0,69.25,Medium Risk
COM1757,57.6,66.7,75.8,81.5,66.71,Low Risk
COM1758,87.1,67.6,95.7,51.0,83.47,Low Risk
COM1759,43.5,36.5,17.1,55.1,32.33,High Risk
COM1760,79.3,53.8,64.3,89.7,65.82,High Risk
COM1761,59.9,68.3,70.2,85.8,66.13,Medium Risk
COM1762,88.5,71.8,90.7,61.4,83.66,Medium Risk
COM1763,39.1,59.4,39.5,92.0,45.98,Medium Risk
COM1764,75.6,81.1,74.6,95.5,77.11,Low Risk
COM1765,62.3,69.0,67.7,93.3,66.34,Medium Risk
COM1766,57.5,63.7,57.6,83.2,59.6,Medium Risk
COM1767,41.6,58.6,31.8,64.6,44.01,High Risk
COM1768,43.2,77.8,56.8,72.8,59.27,High Risk
COM1769,41.5,33.8,61.9,72.2,45.75,Medium Risk
COM1770,69.0,74.0,69.3,86.7,70.76,Low Risk
COM1771,88.9,86.8,100.0,79.6,91.9,Low Risk
COM1772,82.5,79.0,100.0,86.4,87.15,Low Risk
COM1773,20.7,47.2,40.9,65.9,36.26,High Risk
COM1774,68.1,51.9,37.0,77.9,52.36,Medium Risk
COM1775,68.7,55.3,53.8,76.9,59.29,Medium Risk
COM1776,49.7,60.6,68.3,83.7,59.51,Low Risk
COM1777,61.8,67.6,79.2,62.2,69.52,Medium Risk
COM1778,69.5,69.2,90.4,56.6,76.37,High Risk
COM1779,100.0,97.2,92.1,96.1,96.41,Low Risk
COM1780,52.1,51.5,63.6,55.5,55.72,High Risk
COM1781,31.7,55.1,38.7,76.0,41.82,High Risk
COM1782,92.6,56.0,40.2,71.2,62.94,Medium Risk
COM1783,93.7,89.2,80.1,74.4,87.7,Low Risk
COM1784,69.8,66.4,52.2,81.6,62.79,Low Risk
COM1785,61.5,64.0,66.1,67.6,63.89,Medium Risk
COM1786,75.3,69.7,44.8,80.7,63.26,Medium Risk
COM1787,69.5,82.3,51.4,83.1,67.72,Low Risk
COM1788,15.0,44.8,37.3,72.7,32.36,High Risk
COM1789,68.7,73.0,74.2,69.3,72.0,Low Risk
COM1790,82.7,82.9,81.9,97.0,82.5,Low Risk
COM1791,84.4,92.9,100.0,90.3,92.44,Low Risk
COM1792,65.1,59.7,74.5,78.3,66.44,Low Risk
